Chart Recorder Data File Thu, Feb 27, 2020 12:14 PM
Time (s)	Position (m)  
11:32:21.922	0.238000
11:32:22.922	0.239000
11:32:23.922	0.239000
11:32:24.922	0.239000
11:32:25.921	0.239000
11:32:26.922	0.240000
11:32:27.922	0.240000
11:32:28.922	0.240000
11:32:29.922	0.240000
11:32:30.922	0.240000
11:32:31.922	0.240000
11:32:32.921	0.240000
11:32:33.922	0.241000
11:32:34.922	0.241000
11:32:35.922	0.241000
11:32:36.922	0.241000
11:32:37.922	0.241000
11:32:38.922	0.241000
11:32:39.921	0.241000
11:32:40.922	0.241000
11:32:41.922	0.241000
11:32:42.922	0.241000
11:32:43.922	0.241000
11:32:44.922	0.241000
11:32:45.922	0.241000
11:32:46.921	0.241000
11:32:47.922	0.241000
11:32:48.922	0.241000
11:32:49.922	0.241000
11:32:50.922	0.241000
11:32:51.922	0.241000
11:32:52.922	0.241000
11:32:53.922	0.241000
11:32:54.922	0.241000
11:32:55.922	0.241000
11:32:56.922	0.241000
11:32:57.922	0.240000
11:32:58.921	0.240000
11:32:59.922	0.240000
11:33:00.922	0.240000
11:33:01.922	0.240000
11:33:02.922	0.240000
11:33:03.922	0.240000
11:33:04.922	0.240000
11:33:05.921	0.239000
11:33:06.922	0.239000
11:33:07.922	0.239000
11:33:08.922	0.238000
11:33:09.922	0.238000
11:33:10.922	0.238000
11:33:11.922	0.238000
11:33:12.921	0.237000
11:33:13.922	0.237000
11:33:14.922	0.237000
11:33:15.922	0.237000
11:33:16.922	0.236000
11:33:17.922	0.236000
11:33:18.922	0.236000
11:33:19.922	0.235000
11:33:20.922	0.235000
11:33:21.922	0.235000
11:33:22.922	0.234000
11:33:23.922	0.234000
11:33:24.922	0.234000
11:33:25.922	0.234000
11:33:26.922	0.233000
11:33:27.922	0.232000
11:33:28.922	0.232000
11:33:29.922	0.232000
11:33:30.922	0.231000
11:33:31.921	0.231000
11:33:32.922	0.231000
11:33:33.922	0.230000
11:33:34.922	0.230000
11:33:35.922	0.230000
11:33:36.922	0.229000
11:33:37.922	0.228000
11:33:38.921	0.228000
11:33:39.922	0.228000
11:33:40.922	0.227000
11:33:41.922	0.226000
11:33:42.922	0.226000
11:33:43.922	0.226000
11:33:44.922	0.225000
11:33:45.922	0.224000
11:33:46.922	0.224000
11:33:47.922	0.224000
11:33:48.922	0.223000
11:33:49.922	0.222000
11:33:50.922	0.222000
11:33:51.922	0.222000
11:33:52.922	0.221000
11:33:53.922	0.221000
11:33:54.922	0.220000
11:33:55.922	0.220000
11:33:56.922	0.219000
11:33:57.921	0.219000
11:33:58.922	0.218000
11:33:59.922	0.218000
11:34:00.922	0.218000
11:34:01.922	0.217000
11:34:02.922	0.216000
11:34:03.922	0.216000
11:34:04.921	0.215000
11:34:05.922	0.214000
11:34:06.922	0.214000
11:34:07.922	0.214000
11:34:08.922	0.213000
11:34:09.923	0.213000
11:34:10.922	0.212000
11:34:11.921	0.212000
11:34:12.922	0.211000
11:34:13.922	0.210000
11:34:14.922	0.210000
11:34:15.922	0.210000
11:34:16.922	0.209000
11:34:17.922	0.209000
11:34:18.922	0.208000
11:34:19.922	0.208000
11:34:20.922	0.207000
11:34:21.922	0.207000
11:34:22.922	0.206000
11:34:23.921	0.206000
11:34:24.922	0.206000
11:34:25.922	0.205000
11:34:26.922	0.204000
11:34:27.922	0.204000
11:34:28.922	0.204000
11:34:29.922	0.204000
11:34:30.921	0.203000
11:34:31.922	0.203000
11:34:32.922	0.202000
11:34:33.922	0.202000
11:34:34.922	0.202000
11:34:35.922	0.201000
11:34:36.922	0.201000
11:34:37.921	0.201000
11:34:38.922	0.200000
11:34:39.922	0.200000
11:34:40.922	0.200000
11:34:41.922	0.199000
11:34:42.922	0.199000
11:34:43.922	0.199000
11:34:44.922	0.198000
11:34:45.922	0.198000
11:34:46.922	0.198000
11:34:47.922	0.197000
11:34:48.922	0.197000
11:34:49.922	0.197000
11:34:50.922	0.197000
11:34:51.922	0.197000
11:34:52.922	0.197000
11:34:53.922	0.196000
11:34:54.922	0.197000
11:34:55.922	0.196000
11:34:56.921	0.196000
11:34:57.922	0.195000
11:34:58.922	0.195000
11:34:59.922	0.195000
11:35:00.922	0.195000
11:35:01.922	0.195000
11:35:02.922	0.195000
11:35:03.921	0.195000
11:35:04.922	0.194000
11:35:05.922	0.195000
11:35:06.922	0.194000
11:35:07.922	0.194000
11:35:08.922	0.194000
11:35:09.922	0.194000
11:35:10.921	0.194000
11:35:11.922	0.194000
11:35:12.922	0.194000
11:35:13.922	0.194000
11:35:14.922	0.194000
11:35:15.922	0.194000
11:35:16.922	0.194000
11:35:17.921	0.194000
11:35:18.922	0.194000
11:35:19.922	0.194000
11:35:20.922	0.194000
11:35:21.922	0.194000
11:35:22.921	0.194000
11:35:23.922	0.194000
11:35:24.922	0.194000
11:35:25.922	0.195000
11:35:26.922	0.195000
11:35:27.922	0.195000
11:35:28.922	0.195000
11:35:29.921	0.195000
11:35:30.922	0.195000
11:35:31.922	0.195000
11:35:32.922	0.195000
11:35:33.922	0.195000
11:35:34.922	0.196000
11:35:35.922	0.196000
11:35:36.921	0.196000
11:35:37.922	0.196000
11:35:38.922	0.196000
11:35:39.922	0.197000
11:35:40.922	0.197000
11:35:41.922	0.197000
11:35:42.922	0.197000
11:35:43.921	0.198000
11:35:44.922	0.198000
11:35:45.922	0.198000
11:35:46.922	0.199000
11:35:47.922	0.199000
11:35:48.922	0.199000
11:35:49.922	0.199000
11:35:50.921	0.200000
11:35:51.922	0.199000
11:35:52.922	0.200000
11:35:53.922	0.201000
11:35:54.922	0.201000
11:35:55.921	0.201000
11:35:56.922	0.201000
11:35:57.922	0.202000
11:35:58.922	0.202000
11:35:59.922	0.202000
11:36:00.922	0.203000
11:36:01.922	0.203000
11:36:02.921	0.204000
11:36:03.922	0.203000
11:36:04.922	0.204000
11:36:05.922	0.205000
11:36:06.922	0.205000
11:36:07.922	0.206000
11:36:08.922	0.206000
11:36:09.921	0.206000
11:36:10.922	0.207000
11:36:11.922	0.207000
11:36:12.922	0.208000
11:36:13.922	0.208000
11:36:14.922	0.209000
11:36:15.922	0.209000
11:36:16.922	0.209000
11:36:17.922	0.209000
11:36:18.922	0.210000
11:36:19.922	0.210000
11:36:20.922	0.211000
11:36:21.921	0.211000
11:36:22.922	0.212000
11:36:23.922	0.213000
11:36:24.922	0.213000
11:36:25.922	0.213000
11:36:26.922	0.214000
11:36:27.922	0.214000
11:36:28.921	0.215000
11:36:29.922	0.215000
11:36:30.922	0.215000
11:36:31.922	0.216000
11:36:32.922	0.216000
11:36:33.922	0.216000
11:36:34.922	0.217000
11:36:35.921	0.217000
11:36:36.922	0.218000
11:36:37.922	0.218000
11:36:38.922	0.219000
11:36:39.922	0.219000
11:36:40.922	0.219000
11:36:41.922	0.220000
11:36:42.922	0.220000
11:36:43.922	0.221000
11:36:44.922	0.221000
11:36:45.922	0.222000
11:36:46.922	0.222000
11:36:47.922	0.222000
11:36:48.922	0.223000
11:36:49.922	0.223000
11:36:50.922	0.224000
11:36:51.922	0.224000
11:36:52.922	0.224000
11:36:53.922	0.225000
11:36:54.921	0.225000
11:36:55.922	0.225000
11:36:56.922	0.226000
11:36:57.922	0.226000
11:36:58.922	0.226000
11:36:59.922	0.228000
11:37:00.922	0.227000
11:37:01.921	0.228000
11:37:02.922	0.228000
11:37:03.922	0.228000
11:37:04.922	0.228000
11:37:05.922	0.229000
11:37:06.922	0.229000
11:37:07.922	0.230000
11:37:08.921	0.230000
11:37:09.922	0.230000
11:37:10.922	0.230000
11:37:11.922	0.231000
11:37:12.922	0.232000
11:37:13.922	0.231000
11:37:14.922	0.232000
11:37:15.922	0.232000
11:37:16.922	0.232000
11:37:17.922	0.232000
11:37:18.922	0.232000
11:37:19.922	0.232000
11:37:20.921	0.233000
11:37:21.922	0.234000
11:37:22.922	0.233000
11:37:23.922	0.233000
11:37:24.922	0.234000
11:37:25.922	0.234000
11:37:26.922	0.234000
11:37:27.921	0.234000
11:37:28.922	0.234000
11:37:29.922	0.234000
11:37:30.922	0.234000
11:37:31.922	0.235000
11:37:32.922	0.235000
11:37:33.922	0.235000
11:37:34.921	0.235000
11:37:35.922	0.235000
11:37:36.922	0.235000
11:37:37.922	0.235000
11:37:38.922	0.236000
11:37:39.923	0.236000
11:37:40.922	0.236000
11:37:41.922	0.236000
11:37:42.922	0.236000
11:37:43.922	0.236000
11:37:44.922	0.236000
11:37:45.922	0.236000
11:37:46.922	0.236000
11:37:47.922	0.236000
11:37:48.922	0.236000
11:37:49.922	0.236000
11:37:50.922	0.236000
11:37:51.922	0.236000
11:37:52.922	0.236000
11:37:53.921	0.236000
11:37:54.922	0.236000
11:37:55.922	0.235000
11:37:56.922	0.235000
11:37:57.922	0.235000
11:37:58.922	0.235000
11:37:59.922	0.235000
11:38:00.921	0.235000
11:38:01.922	0.235000
11:38:02.922	0.234000
11:38:03.922	0.234000
11:38:04.922	0.234000
11:38:05.922	0.234000
11:38:06.922	0.234000
11:38:07.921	0.234000
11:38:08.922	0.234000
11:38:09.922	0.234000
11:38:10.922	0.234000
11:38:11.922	0.233000
11:38:12.922	0.233000
11:38:13.922	0.233000
11:38:14.922	0.233000
11:38:15.922	0.232000
11:38:16.922	0.232000
11:38:17.922	0.232000
11:38:18.922	0.232000
11:38:19.922	0.232000
11:38:20.922	0.231000
11:38:21.922	0.231000
11:38:22.922	0.231000
11:38:23.922	0.230000
11:38:24.922	0.230000
11:38:25.922	0.230000
11:38:26.921	0.229000
11:38:27.922	0.230000
11:38:28.922	0.229000
11:38:29.922	0.229000
11:38:30.922	0.228000
11:38:31.922	0.228000
11:38:32.922	0.228000
11:38:33.921	0.228000
11:38:34.922	0.228000
11:38:35.922	0.228000
11:38:36.922	0.228000
11:38:37.922	0.226000
11:38:38.923	0.226000
11:38:39.922	0.226000
11:38:40.921	0.226000
11:38:41.922	0.225000
11:38:42.922	0.225000
11:38:43.922	0.224000
11:38:44.922	0.224000
11:38:45.922	0.224000
11:38:46.922	0.224000
11:38:47.922	0.223000
11:38:48.922	0.223000
11:38:49.922	0.222000
11:38:50.922	0.222000
11:38:51.922	0.222000
11:38:52.921	0.221000
11:38:53.922	0.221000
11:38:54.922	0.221000
11:38:55.922	0.221000
11:38:56.922	0.220000
11:38:57.922	0.220000
11:38:58.922	0.219000
11:38:59.921	0.219000
11:39:00.922	0.219000
11:39:01.922	0.218000
11:39:02.922	0.218000
11:39:03.922	0.218000
11:39:04.922	0.218000
11:39:05.922	0.217000
11:39:06.921	0.217000
11:39:07.922	0.216000
11:39:08.922	0.216000
11:39:09.922	0.216000
11:39:10.922	0.216000
11:39:11.922	0.215000
11:39:12.922	0.215000
11:39:13.922	0.215000
11:39:14.922	0.214000
11:39:15.922	0.214000
11:39:16.922	0.213000
11:39:17.922	0.213000
11:39:18.921	0.213000
11:39:19.922	0.213000
11:39:20.922	0.212000
11:39:21.922	0.212000
11:39:22.924	0.212000
11:39:23.922	0.211000
11:39:24.922	0.211000
11:39:25.922	0.211000
11:39:26.922	0.210000
11:39:27.922	0.209000
11:39:28.922	0.209000
11:39:29.922	0.209000
11:39:30.922	0.209000
11:39:31.922	0.209000
11:39:32.921	0.209000
11:39:33.922	0.208000
11:39:34.922	0.208000
11:39:35.922	0.208000
11:39:36.922	0.208000
11:39:37.922	0.207000
11:39:38.922	0.207000
11:39:39.921	0.207000
11:39:40.922	0.206000
11:39:41.922	0.206000
11:39:42.922	0.207000
11:39:43.922	0.205000
11:39:44.922	0.206000
11:39:45.922	0.206000
11:39:46.922	0.205000
11:39:47.922	0.205000
11:39:48.922	0.205000
11:39:49.922	0.204000
11:39:50.922	0.204000
11:39:51.921	0.204000
11:39:52.922	0.204000
11:39:53.922	0.204000
11:39:54.922	0.204000
11:39:55.922	0.203000
11:39:56.922	0.204000
11:39:57.922	0.203000
11:39:58.921	0.203000
11:39:59.922	0.203000
11:40:00.922	0.203000
11:40:01.922	0.203000
11:40:02.922	0.203000
11:40:03.922	0.203000
11:40:04.922	0.202000
11:40:05.921	0.202000
11:40:06.922	0.202000
11:40:07.922	0.202000
11:40:08.922	0.202000
11:40:09.922	0.202000
11:40:10.922	0.202000
11:40:11.922	0.201000
11:40:12.922	0.202000
11:40:13.922	0.202000
11:40:14.922	0.202000
11:40:15.922	0.202000
11:40:16.922	0.202000
11:40:17.922	0.201000
11:40:18.922	0.202000
11:40:19.922	0.202000
11:40:20.922	0.201000
11:40:21.922	0.202000
11:40:22.922	0.202000
11:40:23.922	0.202000
11:40:24.921	0.202000
11:40:25.922	0.202000
11:40:26.922	0.202000
11:40:27.922	0.202000
11:40:28.922	0.202000
11:40:29.922	0.202000
11:40:30.922	0.202000
11:40:31.921	0.202000
11:40:32.922	0.202000
11:40:33.922	0.202000
11:40:34.922	0.202000
11:40:35.922	0.202000
11:40:36.922	0.202000
11:40:37.922	0.202000
11:40:38.922	0.203000
11:40:39.922	0.203000
11:40:40.922	0.203000
11:40:41.922	0.203000
11:40:42.922	0.203000
11:40:43.922	0.204000
11:40:44.922	0.204000
11:40:45.922	0.204000
11:40:46.922	0.204000
11:40:47.922	0.204000
11:40:48.922	0.204000
11:40:49.922	0.204000
11:40:50.921	0.204000
11:40:51.922	0.205000
11:40:52.922	0.205000
11:40:53.922	0.205000
11:40:54.922	0.205000
11:40:55.922	0.205000
11:40:56.922	0.206000
11:40:57.921	0.206000
11:40:58.922	0.206000
11:40:59.922	0.206000
11:41:00.922	0.206000
11:41:01.922	0.206000
11:41:02.922	0.206000
11:41:03.922	0.207000
11:41:04.921	0.207000
11:41:05.922	0.207000
11:41:06.922	0.208000
11:41:07.922	0.208000
11:41:08.922	0.208000
11:41:09.922	0.209000
11:41:10.922	0.209000
11:41:11.921	0.209000
11:41:12.922	0.209000
11:41:13.922	0.210000
11:41:14.922	0.210000
11:41:15.922	0.210000
11:41:16.922	0.210000
11:41:17.922	0.211000
11:41:18.922	0.211000
11:41:19.922	0.212000
11:41:20.922	0.212000
11:41:21.922	0.212000
11:41:22.922	0.212000
11:41:23.921	0.213000
11:41:24.922	0.213000
11:41:25.922	0.213000
11:41:26.922	0.213000
11:41:27.922	0.213000
11:41:28.922	0.214000
11:41:29.922	0.214000
11:41:30.921	0.214000
11:41:31.922	0.215000
11:41:32.922	0.215000
11:41:33.922	0.215000
11:41:34.922	0.215000
11:41:35.922	0.216000
11:41:36.922	0.216000
11:41:37.922	0.216000
11:41:38.922	0.217000
11:41:39.922	0.217000
11:41:40.922	0.218000
11:41:41.922	0.218000
11:41:42.922	0.218000
11:41:43.922	0.218000
11:41:44.922	0.219000
11:41:45.922	0.219000
11:41:46.922	0.219000
11:41:47.922	0.219000
11:41:48.922	0.220000
11:41:49.922	0.220000
11:41:50.922	0.220000
11:41:51.922	0.220000
11:41:52.922	0.221000
11:41:53.922	0.222000
11:41:54.922	0.222000
11:41:55.922	0.222000
11:41:56.921	0.222000
11:41:57.922	0.222000
11:41:58.922	0.222000
11:41:59.922	0.223000
11:42:00.922	0.223000
11:42:01.922	0.223000
11:42:02.922	0.224000
11:42:03.921	0.224000
11:42:04.922	0.224000
11:42:05.922	0.224000
11:42:06.927	0.224000
11:42:07.922	0.225000
11:42:08.922	0.225000
11:42:09.922	0.225000
11:42:10.922	0.225000
11:42:11.922	0.226000
11:42:12.922	0.226000
11:42:13.922	0.226000
11:42:14.922	0.226000
11:42:15.922	0.227000
11:42:16.922	0.227000
11:42:17.922	0.227000
11:42:18.922	0.227000
11:42:19.922	0.228000
11:42:20.922	0.228000
11:42:21.922	0.228000
11:42:22.921	0.228000
11:42:23.922	0.228000
11:42:24.922	0.228000
11:42:25.922	0.228000
11:42:26.922	0.228000
11:42:27.922	0.229000
11:42:28.922	0.229000
11:42:29.921	0.229000
11:42:30.922	0.229000
11:42:31.922	0.229000
11:42:32.922	0.229000
11:42:33.922	0.230000
11:42:34.922	0.230000
11:42:35.922	0.230000
11:42:36.921	0.230000
11:42:37.922	0.230000
11:42:38.922	0.230000
11:42:39.922	0.230000
11:42:40.922	0.230000
11:42:41.922	0.230000
11:42:42.922	0.230000
11:42:43.922	0.231000
11:42:44.922	0.231000
11:42:45.922	0.231000
11:42:46.922	0.231000
11:42:47.922	0.231000
11:42:48.921	0.231000
11:42:49.922	0.231000
11:42:50.922	0.231000
11:42:51.922	0.231000
11:42:52.922	0.231000
11:42:53.922	0.231000
11:42:54.922	0.231000
11:42:55.921	0.231000
11:42:56.922	0.231000
11:42:57.922	0.231000
11:42:58.922	0.231000
11:42:59.922	0.231000
11:43:00.922	0.231000
11:43:01.922	0.231000
11:43:02.921	0.230000
11:43:03.922	0.231000
11:43:04.922	0.231000
11:43:05.922	0.231000
11:43:06.922	0.230000
11:43:07.922	0.231000
11:43:08.922	0.231000
11:43:09.921	0.230000
11:43:10.922	0.230000
11:43:11.922	0.231000
11:43:12.922	0.230000
11:43:13.922	0.230000
11:43:14.922	0.230000
11:43:15.922	0.230000
11:43:16.922	0.230000
11:43:17.922	0.230000
11:43:18.922	0.229000
11:43:19.922	0.229000
11:43:20.922	0.229000
11:43:21.921	0.229000
11:43:22.922	0.229000
11:43:23.922	0.228000
11:43:24.922	0.228000
11:43:25.922	0.228000
11:43:26.922	0.228000
11:43:27.922	0.228000
11:43:28.921	0.228000
11:43:29.922	0.228000
11:43:30.922	0.228000
11:43:31.922	0.227000
11:43:32.922	0.227000
11:43:33.923	0.227000
11:43:34.922	0.226000
11:43:35.921	0.226000
11:43:36.922	0.226000
11:43:37.922	0.226000
11:43:38.922	0.225000
11:43:39.922	0.226000
11:43:40.922	0.225000
11:43:41.922	0.225000
11:43:42.922	0.225000
11:43:43.922	0.224000
11:43:44.922	0.224000
11:43:45.922	0.224000
11:43:46.922	0.224000
11:43:47.921	0.223000
11:43:48.922	0.223000
11:43:49.922	0.223000
11:43:50.922	0.223000
11:43:51.922	0.222000
11:43:52.922	0.222000
11:43:53.922	0.222000
11:43:54.921	0.222000
11:43:55.922	0.222000
11:43:56.922	0.221000
11:43:57.922	0.221000
11:43:58.922	0.221000
11:43:59.922	0.220000
11:44:00.922	0.220000
11:44:01.921	0.220000
11:44:02.922	0.219000
11:44:03.922	0.219000
11:44:04.922	0.219000
11:44:05.922	0.219000
11:44:06.922	0.218000
11:44:07.922	0.218000
11:44:08.921	0.218000
11:44:09.922	0.218000
11:44:10.922	0.217000
11:44:11.922	0.218000
11:44:12.922	0.217000
11:44:13.922	0.216000
11:44:14.922	0.216000
11:44:15.922	0.216000
11:44:16.922	0.216000
11:44:17.922	0.215000
11:44:18.922	0.215000
11:44:19.922	0.215000
11:44:20.921	0.215000
11:44:21.922	0.214000
11:44:22.922	0.214000
11:44:23.922	0.214000
11:44:24.922	0.214000
11:44:25.922	0.213000
11:44:26.922	0.212000
11:44:27.921	0.213000
11:44:28.922	0.213000
11:44:29.922	0.212000
11:44:30.922	0.212000
11:44:31.922	0.212000
11:44:32.922	0.212000
11:44:33.922	0.211000
11:44:34.921	0.211000
11:44:35.922	0.211000
11:44:36.922	0.210000
11:44:37.922	0.210000
11:44:38.922	0.210000
11:44:39.922	0.210000
11:44:40.922	0.209000
11:44:41.922	0.209000
11:44:42.922	0.209000
11:44:43.922	0.209000
11:44:44.922	0.209000
11:44:45.922	0.209000
11:44:46.922	0.209000
11:44:47.922	0.208000
11:44:48.922	0.208000
11:44:49.922	0.208000
11:44:50.922	0.207000
11:44:51.922	0.208000
11:44:52.922	0.207000
11:44:53.921	0.207000
11:44:54.922	0.206000
11:44:55.922	0.206000
11:44:56.922	0.207000
11:44:57.922	0.206000
11:44:58.922	0.206000
11:44:59.922	0.206000
11:45:00.921	0.206000
11:45:01.922	0.206000
11:45:02.922	0.206000
11:45:03.922	0.206000
11:45:04.922	0.206000
11:45:05.922	0.206000
11:45:06.922	0.205000
11:45:07.921	0.206000
11:45:08.922	0.205000
11:45:09.922	0.205000
11:45:10.922	0.205000
11:45:11.922	0.205000
11:45:12.922	0.205000
11:45:13.922	0.205000
11:45:14.922	0.205000
11:45:15.922	0.204000
11:45:16.922	0.205000
11:45:17.922	0.205000
11:45:18.922	0.205000
11:45:19.921	0.204000
11:45:20.922	0.204000
11:45:21.922	0.204000
11:45:22.922	0.204000
11:45:23.922	0.204000
11:45:24.922	0.204000
11:45:25.922	0.204000
11:45:26.921	0.204000
11:45:27.922	0.204000
11:45:28.922	0.204000
11:45:29.922	0.204000
11:45:30.922	0.204000
11:45:31.922	0.204000
11:45:32.922	0.205000
11:45:33.921	0.205000
11:45:34.922	0.205000
11:45:35.922	0.205000
11:45:36.922	0.205000
11:45:37.922	0.205000
11:45:38.922	0.205000
11:45:39.922	0.204000
11:45:40.922	0.204000
11:45:41.922	0.205000
11:45:42.922	0.205000
11:45:43.922	0.206000
11:45:44.922	0.206000
11:45:45.922	0.206000
11:45:46.922	0.206000
11:45:47.922	0.206000
11:45:48.922	0.206000
11:45:49.922	0.206000
11:45:50.922	0.206000
11:45:51.922	0.206000
11:45:52.921	0.206000
11:45:53.922	0.206000
11:45:54.922	0.206000
11:45:55.922	0.207000
11:45:56.922	0.207000
11:45:57.922	0.206000
11:45:58.922	0.207000
11:45:59.921	0.207000
11:46:00.922	0.207000
11:46:01.922	0.207000
11:46:02.922	0.207000
11:46:03.922	0.207000
11:46:04.922	0.208000
11:46:05.922	0.208000
11:46:06.921	0.209000
11:46:07.922	0.209000
11:46:08.922	0.209000
11:46:09.922	0.209000
11:46:10.922	0.209000
11:46:11.922	0.209000
11:46:12.922	0.209000
11:46:13.922	0.209000
11:46:14.922	0.210000
11:46:15.922	0.210000
11:46:16.922	0.210000
11:46:17.922	0.210000
11:46:18.921	0.210000
11:46:19.922	0.211000
11:46:20.922	0.211000
11:46:21.922	0.212000
11:46:22.922	0.212000
11:46:23.922	0.212000
11:46:24.922	0.212000
11:46:25.921	0.213000
11:46:26.922	0.213000
11:46:27.922	0.213000
11:46:28.922	0.213000
11:46:29.922	0.213000
11:46:30.922	0.213000
11:46:31.922	0.213000
11:46:32.921	0.213000
11:46:33.922	0.214000
11:46:34.922	0.214000
11:46:35.922	0.214000
11:46:36.922	0.215000
11:46:37.922	0.215000
11:46:38.922	0.215000
11:46:39.922	0.216000
11:46:40.922	0.216000
11:46:41.922	0.216000
11:46:42.922	0.216000
11:46:43.922	0.216000
11:46:44.922	0.217000
11:46:45.922	0.217000
11:46:46.922	0.217000
11:46:47.922	0.218000
11:46:48.922	0.218000
11:46:49.922	0.218000
11:46:50.922	0.218000
11:46:51.921	0.218000
11:46:52.922	0.218000
11:46:53.922	0.219000
11:46:54.922	0.219000
11:46:55.922	0.219000
11:46:56.922	0.219000
11:46:57.922	0.219000
11:46:58.921	0.220000
11:46:59.922	0.220000
11:47:00.922	0.220000
11:47:01.922	0.220000
11:47:02.922	0.220000
11:47:03.922	0.221000
11:47:04.922	0.221000
11:47:05.921	0.221000
11:47:06.922	0.221000
11:47:07.922	0.221000
11:47:08.922	0.222000
11:47:09.922	0.222000
11:47:10.922	0.222000
11:47:11.922	0.222000
11:47:12.922	0.222000
11:47:13.922	0.222000
11:47:14.922	0.223000
11:47:15.922	0.223000
11:47:16.922	0.223000
11:47:17.921	0.223000
11:47:18.922	0.223000
11:47:19.922	0.224000
11:47:20.922	0.223000
11:47:21.922	0.224000
11:47:22.922	0.224000
11:47:23.922	0.224000
11:47:24.921	0.224000
11:47:25.922	0.224000
11:47:26.922	0.224000
11:47:27.922	0.224000
11:47:28.922	0.225000
11:47:29.922	0.225000
11:47:30.922	0.225000
11:47:31.921	0.225000
11:47:32.922	0.225000
11:47:33.922	0.225000
11:47:34.922	0.225000
11:47:35.922	0.226000
11:47:36.922	0.225000
11:47:37.922	0.226000
11:47:38.922	0.226000
11:47:39.922	0.226000
11:47:40.922	0.226000
11:47:41.922	0.226000
11:47:42.922	0.226000
11:47:43.922	0.226000
11:47:44.922	0.226000
11:47:45.922	0.226000
11:47:46.922	0.226000
11:47:47.922	0.226000
11:47:48.922	0.226000
11:47:49.922	0.226000
11:47:50.921	0.226000
11:47:51.922	0.226000
11:47:52.922	0.226000
11:47:53.922	0.226000
11:47:54.922	0.226000
11:47:55.922	0.226000
11:47:56.922	0.226000
11:47:57.921	0.226000
11:47:58.922	0.226000
11:47:59.922	0.226000
11:48:00.922	0.226000
11:48:01.922	0.226000
11:48:02.922	0.226000
11:48:03.922	0.226000
11:48:04.921	0.226000
11:48:05.922	0.226000
11:48:06.922	0.226000
11:48:07.922	0.226000
11:48:08.922	0.226000
11:48:09.922	0.226000
11:48:10.922	0.226000
11:48:11.922	0.226000
11:48:12.922	0.226000
11:48:13.922	0.226000
11:48:14.922	0.225000
11:48:15.922	0.226000
11:48:16.921	0.226000
11:48:17.922	0.226000
11:48:18.922	0.226000
11:48:19.922	0.226000
11:48:20.922	0.226000
11:48:21.922	0.225000
11:48:22.922	0.225000
11:48:23.921	0.225000
11:48:24.922	0.225000
11:48:25.922	0.225000
11:48:26.922	0.225000
11:48:27.922	0.224000
11:48:28.922	0.224000
11:48:29.922	0.224000
11:48:30.921	0.224000
11:48:31.922	0.224000
11:48:32.922	0.224000
11:48:33.922	0.224000
11:48:34.922	0.224000
11:48:35.922	0.223000
11:48:36.922	0.224000
11:48:37.921	0.224000
11:48:38.922	0.223000
11:48:39.922	0.223000
11:48:40.922	0.223000
11:48:41.922	0.223000
11:48:42.922	0.223000
11:48:43.922	0.223000
11:48:44.922	0.222000
11:48:45.922	0.222000
11:48:46.922	0.222000
11:48:47.922	0.222000
11:48:48.922	0.222000
11:48:49.921	0.222000
11:48:50.922	0.222000
11:48:51.922	0.222000
11:48:52.922	0.221000
11:48:53.922	0.221000
11:48:54.922	0.221000
11:48:55.922	0.221000
11:48:56.921	0.221000
11:48:57.922	0.220000
11:48:58.922	0.220000
11:48:59.922	0.220000
11:49:00.922	0.220000
11:49:01.922	0.220000
11:49:02.922	0.220000
11:49:03.921	0.219000
11:49:04.922	0.219000
11:49:05.922	0.219000
11:49:06.922	0.219000
11:49:07.922	0.219000
11:49:08.922	0.219000
11:49:09.922	0.218000
11:49:10.922	0.218000
11:49:11.922	0.218000
11:49:12.922	0.218000
11:49:13.922	0.218000
11:49:14.922	0.218000
11:49:15.921	0.218000
11:49:16.922	0.218000
11:49:17.922	0.217000
11:49:18.922	0.216000
11:49:19.922	0.217000
11:49:20.922	0.216000
11:49:21.922	0.216000
11:49:22.921	0.216000
11:49:23.922	0.216000
11:49:24.922	0.216000
11:49:25.922	0.215000
11:49:26.922	0.215000
11:49:27.922	0.215000
11:49:28.922	0.215000
11:49:29.921	0.215000
11:49:30.922	0.215000
11:49:31.922	0.215000
11:49:32.922	0.215000
11:49:33.922	0.214000
11:49:34.922	0.214000
11:49:35.922	0.214000
11:49:36.921	0.214000
11:49:37.922	0.214000
11:49:38.922	0.213000
11:49:39.922	0.213000
11:49:40.922	0.213000
11:49:41.922	0.213000
11:49:42.922	0.213000
11:49:43.922	0.213000
11:49:44.922	0.213000
11:49:45.922	0.213000
11:49:46.922	0.212000
11:49:47.922	0.212000
11:49:48.922	0.212000
11:49:49.922	0.212000
11:49:50.922	0.212000
11:49:51.922	0.212000
11:49:52.922	0.212000
11:49:53.922	0.212000
11:49:54.922	0.212000
11:49:55.921	0.212000
11:49:56.922	0.212000
11:49:57.922	0.211000
11:49:58.922	0.211000
11:49:59.922	0.211000
11:50:00.922	0.211000
11:50:01.922	0.211000
11:50:02.921	0.211000
11:50:03.922	0.210000
11:50:04.922	0.211000
11:50:05.922	0.210000
11:50:06.922	0.210000
11:50:07.922	0.210000
11:50:08.922	0.210000
11:50:09.922	0.210000
11:50:10.922	0.210000
11:50:11.922	0.210000
11:50:12.922	0.210000
11:50:13.922	0.210000
